event_id,ts,category,rule,src,src_mac,dst,dst_mac,flows,spkts,dpkts,sbytes,dbytes,uniq_dports,proto,top_dport,atk,mal,shadow_atk,shadow_mal,atk_thr,mal_thr,decision
2026-03-16 16:11:32|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.25.238|2c6b163794bf,2026-03-16 16:11:32,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.25.238,??,1,8,0,3356,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.25.238|ae195bde7122,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.25.238,??,3,20,0,2869,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.251.155.119|b3e8ed7e3bf8,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.251.155.119,??,3,144,0,50490,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|199.232.114.172|e8048cbe8655,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,199.232.114.172,??,1,2,0,80,0,1,6,80,,,0.826831,0.962072,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.25.35|fa9fa6fb47a9,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.25.35,??,7,180,0,25701,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.251.223.35|05d7d383da50,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.251.223.35,??,3,36,0,9498,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.26.142|19ae2ac602ae,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.26.142,??,3,52,0,4350,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|52.182.143.214|38693fec5514,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,52.182.143.214,??,2,12,0,4479,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|192.168.88.1|b9649c385888,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,192.168.88.1,2C:C8:1B:11:11:FC,48,48,48,3041,6546,1,17,53,,,0.439964,0.453506,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|18.161.179.92|87fbade7d85e,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,18.161.179.92,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.27.14|29c10fe79ee7,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.27.14,??,3,192,0,29316,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.250.193.238|b7bf8d531790,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.250.193.238,??,2,3,0,121,0,1,6,443,,,0.917606,0.992820,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.251.223.54|c1cb77653063,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.251.223.54,??,1,7,0,2087,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|150.171.28.10|646e480ccd30,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,150.171.28.10,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|13.107.253.59|eab3d8865240,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,13.107.253.59,??,2,2,0,82,0,1,6,443,,,0.831389,0.964393,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|150.171.22.12|8561b4b872e9,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,150.171.22.12,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.250.193.226|5167d17eb83d,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.250.193.226,??,1,16,0,5368,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.27.38|1229d520eecb,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.27.38,??,1,11,0,2897,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.251.150.119|794edd4d8ee1,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.251.150.119,??,1,23,0,6823,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.26.138|ad8f721ed9ef,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.26.138,??,2,25,0,9639,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|203.121.59.98|967952d7b295,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,203.121.59.98,??,2,9,0,497,0,1,17,443,,,0.999962,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|20.198.167.116|de231b58bbc5,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,20.198.167.116,??,1,11,0,7803,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|162.159.152.4|57126d9ba1e8,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,162.159.152.4,??,2,82,0,8851,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.251.153.119|179ab5a35fcd,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.251.153.119,??,1,8,0,4962,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|162.159.153.4|1a37f4108af4,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,162.159.153.4,??,4,205,0,47100,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|104.16.79.73|aea9a8d8c50d,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,104.16.79.73,??,1,12,0,2945,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.251.152.119|7c611174324b,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.251.152.119,??,2,34,0,6789,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|150.171.27.11|182ba934a5ea,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,150.171.27.11,??,5,27,0,15437,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|204.79.197.203|c26d5774a94a,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,204.79.197.203,??,2,2,0,82,0,1,6,443,,,0.831389,0.964393,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|203.121.59.210|50a1dcd26c77,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,203.121.59.210,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|203.121.59.42|b1ad2bb5d3c4,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,203.121.59.42,??,2,2,0,82,0,1,6,443,,,0.831389,0.964393,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.27.10|41a78c045887,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.27.10,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|150.171.28.11|0cd056ded734,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,150.171.28.11,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|203.121.99.179|1decb8756569,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,203.121.99.179,??,1,10,0,2759,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|48.192.1.64|b2ac0560a7ce,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,48.192.1.64,??,1,1,0,40,0,1,6,443,,,0.673483,0.824310,,,OBSERVED
2026-03-16 16:12:03|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.250.193.234|4c53db2e70f2,2026-03-16 16:12:03,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.250.193.234,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|150.171.27.11|de2d04f98291,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,150.171.27.11,??,2,4,0,306,0,1,6,443,,,0.997984,0.999996,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|203.121.59.99|8d7e43c094ec,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,203.121.59.99,??,1,1,0,40,0,1,6,443,,,0.673483,0.824310,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|13.107.226.59|07117867ee57,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,13.107.226.59,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|150.171.28.10|bc9a245e7ffd,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,150.171.28.10,??,2,2,0,82,0,1,6,443,,,0.831389,0.964393,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.251.152.119|c9003f5e5398,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.251.152.119,??,3,42,0,7643,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|203.121.99.179|c60f12b9e34a,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,203.121.99.179,??,1,3,0,1183,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|203.121.59.98|070c11e6f9e9,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,203.121.59.98,??,2,7,0,403,0,1,17,443,,,0.999732,1.000000,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|192.168.88.1|129d0a8dfee8,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,192.168.88.1,2C:C8:1B:11:11:FC,15,15,15,1054,2137,1,17,53,,,0.438789,0.453433,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|162.159.153.4|e6b4a467a2b0,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,162.159.153.4,??,4,136,0,124967,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|48.192.1.64|e22f70fa56f3,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,48.192.1.64,??,3,36,0,31913,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.251.223.35|0e0d6645c6e3,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.251.223.35,??,2,26,0,5729,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.27.8|b1a848268e6f,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.27.8,??,2,41,0,6022,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.26.174|427a885ba9bf,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.26.174,??,1,12,0,3537,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|203.121.99.200|dbae3671073a,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,203.121.99.200,??,2,6,0,1013,0,1,6,80,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.25.35|958212bad162,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.25.35,??,7,96,0,12313,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.25.136|fd7e3330677b,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.25.136,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|52.182.143.214|5f3037554ffb,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,52.182.143.214,??,2,19,0,5627,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|4.213.25.240|21c259a4c790,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,4.213.25.240,??,1,2,0,179,0,1,6,443,,,0.972327,0.999307,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|18.161.179.92|c16344e4e51a,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,18.161.179.92,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.25.238|86dc16923ac1,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.25.238,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.27.14|655a0b011169,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.27.14,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|142.251.223.54|5c5714c8dbca,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,142.251.223.54,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|13.107.253.59|8d83f8f49954,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,13.107.253.59,??,1,2,0,80,0,1,6,443,,,0.825637,0.961469,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|150.171.22.12|5b90ab4ac2ef,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,150.171.22.12,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.27.38|feddd42aa5c2,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.27.38,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.26.138|7553606c060c,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.26.138,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|20.198.167.116|537ea09e042c,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,20.198.167.116,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|104.16.79.73|881cc30c9f36,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,104.16.79.73,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|162.159.152.4|eaade67ba3f0,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,162.159.152.4,??,1,1,0,41,0,1,6,443,,,0.677877,0.830165,,,OBSERVED
2026-03-16 16:12:33|OBSERVED|OBS_UNKNOWN|192.168.88.251|203.121.59.51|45e10a7f3431,2026-03-16 16:12:33,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,203.121.59.51,??,1,8,0,1425,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:13:04|OBSERVED|OBS_UNKNOWN|192.168.88.251|162.159.153.4|08b71555a9e6,2026-03-16 16:13:04,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,162.159.153.4,??,2,7,0,3909,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:13:04|OBSERVED|OBS_UNKNOWN|192.168.88.251|172.217.26.174|a70dc6456f21,2026-03-16 16:13:04,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,172.217.26.174,??,2,11,0,5051,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:13:04|OBSERVED|OBS_UNKNOWN|192.168.88.251|150.171.27.11|823f68e14f49,2026-03-16 16:13:04,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,150.171.27.11,??,5,11,0,1950,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:13:04|OBSERVED|OBS_UNKNOWN|192.168.88.251|192.168.88.1|915e15461f67,2026-03-16 16:13:04,OBSERVED,OBS_UNKNOWN,192.168.88.251,08:00:27:3D:FF:04,192.168.88.1,2C:C8:1B:11:11:FC,39,41,37,2802,4895,1,17,53,,,0.439766,0.455806,,,OBSERVED
2026-03-16 16:13:04|MALWARE|C2_BEACON|192.168.88.251|52.182.143.214|735f6bc32aac,2026-03-16 16:13:04,MALWARE,C2_BEACON,192.168.88.251,08:00:27:3D:FF:04,52.182.143.214,??,3,23,0,7450,0,1,6,443,0.004759,0.991640,1.000000,1.000000,0.750,0.600,BLOCKED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.252|192.168.88.1|b8d6ca91754b,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.252,08:00:27:E7:D2:9E,192.168.88.1,2C:C8:1B:11:11:FC,2,2,1,395,267,2,17,67,,,0.425154,0.467687,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.252|185.125.190.17|1a15aa1373ab,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.252,08:00:27:E7:D2:9E,185.125.190.17,??,1,5,0,356,0,1,6,80,,,0.999298,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|8.8.8.8|b6fc35c66683,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,8.8.8.8,??,11,35,0,8498,0,2,17,53,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|203.121.59.219|a2f16031e4c5,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,203.121.59.219,??,1,6,0,375,0,1,6,80,,,0.999535,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|8.8.4.4|a09dc84b8359,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,8.8.4.4,??,3,108,0,19893,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|4.213.25.240|a414cdbecfc6,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,4.213.25.240,??,1,13,0,3355,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|109.61.38.38|9ff2b2ecc5fa,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,109.61.38.38,??,2,9,0,1141,0,1,6,80,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|20.42.72.131|5115c167ba61,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,20.42.72.131,??,1,19,0,6448,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|203.121.99.176|97507529ac28,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,203.121.99.176,??,1,46,0,6293,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|43.152.157.75|427446f60416,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,43.152.157.75,??,1,24,0,3507,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|203.121.59.115|755bfa633a68,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,203.121.59.115,??,1,60,0,5859,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|150.171.28.10|2ede28c3f683,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,150.171.28.10,??,1,9,0,2796,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|203.121.59.114|7ce3cfd9bf42,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,203.121.59.114,??,1,106,0,12269,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|203.121.59.234|13a3e2c44bb9,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,203.121.59.234,??,2,27,0,7394,0,1,17,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|203.121.59.209|d055ca43dd24,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,203.121.59.209,??,1,17,0,3389,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
2026-03-16 16:14:35|OBSERVED|OBS_UNKNOWN|192.168.88.200|18.161.179.92|8c9202c6a407,2026-03-16 16:14:35,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,18.161.179.92,??,1,9,0,2202,0,1,6,443,,,1.000000,1.000000,,,OBSERVED
